List Size,Run Time,Nodes Visited,Brute Force Score,Our Score
66,Run Time: 0.0000000000,"[2, 'D', 9, 'D', 4, 5, 4, 5, 4, 5, 'G', 12, 'I', 18, 'G', 12, 'I', 'G', 'I', 16, 'B', 16, 10, 9, 'D', 2, 'D', 2, 'D', 4, 10, 'G', 10, 16, 'B', 9, 'B', 14, 'B', 21, 'B', 21, 'B', 21, 'C', 19, 'C', 26, 'C', 21, 22, 28, 22, 23, 29, 28, 22, 28, 'J', 'F', 28, 'F', 21, 'B', 14, 'A']",299,-62
8,Run Time: 0.0000000000,"[2, 'A', 9, 'A', 9, 'A', 9, 'B']",67,0
95,Run Time: 0.0000000000,"[7, 'E', 19, 'E', 14, 'A', 7, 'E', 7, 1, 7, 1, 2, 'D', 4, 'D', 2, 'A', 14, 'A', 9, 'D', 2, 'A', 2, 1, 7, 1, 2, 1, 2, 1, 2, 'A', 2, 1, 7, 'E', 7, 'E', 14, 'B', 9, 'A', 9, 'D', 4, 5, 6, 4, 5, 6, 'G', 12, 10, 4, 'D', 2, 'A', 7, 1, 2, 'A', 7, 1, 7, 'A', 9, 'D', 9, 'B', 9, 'D', 4, 5, 6, 4, 10, 'G', 12, 12, 12, 'I', 23, 'I', 'G', 10, 4, 10, 9, 'A', 2, 'A', 14, 'C']",415,-75
8,Run Time: 0.0000000000,"[7, 'E', 14, 'C', 14, 'B', 9, 'A']",67,0
12,Run Time: 0.0000000000,"[2, 'D', 2, 'A', 9, 'D', 4, 'D', 9, 'D', 9, 'B']",83,-4
23,Run Time: 0.0000000000,"[2, 'D', 2, 'A', 7, 1, 7, 'A', 14, 'E', 19, 25, 31, 19, 'E', 7, 'E', 7, 'E', 19, 'C', 14, 'B']",127,-15
82,Run Time: 0.0009965897,"[2, 'D', 9, 'D', 4, 10, 'G', 'I', 18, 18, 'G', 5, 4, 10, 16, 'I', 'G', 'I', 23, 29, 'H', 35, 28, 'J', 'F', 26, 'C', 14, 'C', 26, 'F', 28, 22, 16, 'I', 23, 24, 24, 29, 28, 'F', 33, 26, 'F', 33, 28, 29, 35, 'H', 35, 23, 22, 28, 22, 21, 'F', 26, 25, 26, 25, 19, 'E', 19, 'E', 19, 'C', 26, 'C', 19, 'E', 7, 'A', 7, 'E', 7, 'E', 19, 'C', 21, 'C', 21, 'B']",363,-50
86,Run Time: 0.0000000000,"[2, 'D', 9, 'D', 4, 5, 'G', 5, 'G', 10, 16, 'B', 14, 'B', 14, 'B', 16, 'I', 18, 18, 18, 16, 'I', 16, 'I', 16, 'I', 'G', 10, 'G', 12, 12, 12, 12, 5, 'G', 'I', 'G', 12, 10, 'G', 10, 4, 5, 'G', 12, 12, 10, 9, 'A', 7, 'E', 7, 1, 7, 1, 7, 1, 2, 'D', 2, 'D', 2, 'A', 2, 'A', 7, 1, 7, 1, 7, 1, 2, 'A', 7, 1, 7, 1, 7, 1, 7, 'A', 14, 'C', 21, 'F']",379,-58
2,Run Time: 0.0000000000,"[7, 'A']",43,2
2,Run Time: 0.0000000000,"[7, 'A']",43,2
22,Run Time: 0.0000000000,"[7, 'A', 14, 'A', 2, 1, 2, 1, 7, 'E', 7, 1, 2, 'D', 9, 'D', 4, 'D', 9, 'A', 9, 'B']",123,-14
132,Run Time: 0.0009970665,"[2, 'D', 4, 'D', 4, 'D', 4, 10, 'G', 12, 'I', 23, 'I', 18, 16, 'B', 9, 'D', 2, 'A', 7, 'E', 7, 1, 2, 1, 2, 'A', 2, 1, 7, 'A', 2, 'A', 9, 'B', 9, 'A', 9, 'D', 4, 10, 16, 10, 16, 22, 23, 24, 22, 16, 22, 23, 22, 23, 22, 23, 22, 21, 'C', 19, 'E', 19, 'C', 14, 'B', 9, 'D', 9, 'B', 14, 'E', 7, 1, 2, 'A', 7, 'A', 2, 'D', 9, 10, 16, 22, 23, 22, 16, 10, 16, 22, 28, 'F', 28, 'F', 26, 25, 19, 'C', 26, 25, 19, 25, 19, 'E', 14, 'A', 7, 'E', 19, 'C', 21, 'C', 19, 25, 31, 26, 'F', 21, 'B', 16, 'I', 'G', 'I', 18, 18, 23, 'I', 18, 23, 22, 23, 29, 'H']",563,-100
108,Run Time: 0.0009968281,"[7, 'E', 7, 'A', 9, 'D', 4, 5, 'G', 10, 16, 'I', 'G', 12, 'I', 18, 16, 'B', 21, 'F', 33, 28, 'J', 'F', 26, 'C', 26, 25, 19, 'C', 21, 22, 21, 'B', 9, 10, 'G', 12, 12, 'I', 16, 22, 21, 'F', 28, 'F', 33, 26, 32, 32, 32, 32, 32, 'F', 28, 'F', 33, 33, 26, 'C', 19, 25, 26, 32, 25, 19, 'E', 7, 1, 2, 'D', 2, 'D', 9, 'A', 7, 'A', 14, 'B', 9, 'A', 2, 'D', 9, 10, 'G', 10, 'G', 5, 'G', 'I', 16, 'B', 9, 10, 16, 'B', 16, 22, 16, 'I', 'G', 10, 16, 22, 23, 29, 'H']",467,-76
155,Run Time: 0.0000000000,"[7, 'A', 2, 'D', 9, 'D', 4, 5, 'G', 5, 6, 6, 6, 6, 'G', 5, 6, 6, 6, 6, 'G', 5, 4, 10, 16, 'B', 16, 'B', 9, 'A', 7, 'E', 19, 'E', 14, 'B', 9, 'B', 16, 22, 21, 'F', 28, 29, 23, 24, 24, 'I', 18, 'G', 12, 10, 9, 'A', 2, 'D', 9, 10, 16, 10, 'G', 12, 5, 6, 4, 10, 4, 10, 9, 'B', 16, 'B', 9, 'A', 2, 1, 7, 'A', 7, 'A', 9, 'A', 14, 'A', 7, 'E', 19, 'E', 7, 1, 2, 'A', 9, 'D', 9, 10, 'G', 10, 16, 10, 16, 'B', 16, 10, 'G', 10, 4, 10, 4, 'D', 2, 'A', 9, 10, 'G', 5, 4, 5, 'G', 'I', 23, 29, 28, 22, 21, 'B', 21, 'F', 21, 'F', 28, 22, 28, 29, 35, 23, 24, 22, 28, 'J', 29, 'H', 35, 23, 22, 23, 'I', 18, 18, 16, 10, 16, 22, 21, 'C']",655,-127
134,Run Time: 0.0053808689,"[2, 'D', 4, 5, 'G', 'I', 23, 29, 23, 22, 28, 'F', 26, 'F', 33, 28, 'F', 21, 'F', 33, 28, 22, 21, 'B', 16, 10, 'G', 'I', 'G', 'I', 23, 24, 22, 28, 29, 35, 35, 23, 22, 28, 29, 28, 'J', 29, 35, 'H', 35, 35, 28, 22, 23, 22, 21, 'B', 16, 22, 28, 'J', 29, 35, 35, 35, 35, 35, 'H', 28, 'J', 'J', 22, 16, 22, 23, 22, 23, 29, 28, 29, 35, 23, 'I', 16, 10, 9, 'D', 2, 'D', 9, 'D', 4, 'D', 4, 10, 9, 'D', 2, 'D', 9, 'A', 2, 1, 7, 'E', 14, 'B', 21, 'B', 21, 'F', 28, 'J', 29, 23, 22, 23, 'I', 18, 16, 'B', 9, 'D', 9, 'D', 4, 10, 4, 'D', 9, 'A', 2, 1, 7, 'A', 14, 'C']",571,-106
73,Run Time: 0.0000000000,"[2, 'A', 2, 'A', 14, 'C', 21, 'C', 26, 'F', 28, 'F', 28, 'F', 26, 'C', 26, 32, 'C', 26, 32, 'C', 14, 'A', 9, 'D', 4, 5, 'G', 12, 12, 'I', 16, 'I', 18, 23, 'I', 18, 16, 'I', 23, 29, 'H', 23, 22, 23, 'I', 'G', 10, 9, 'B', 16, 22, 28, 22, 16, 22, 21, 22, 21, 'C', 14, 'C', 26, 'C', 26, 'F', 28, 'F', 21, 'B', 14, 'E']",327,-41
76,Run Time: 0.0000000000,"[7, 'E', 19, 25, 26, 25, 19, 'E', 7, 'E', 19, 'C', 26, 32, 25, 26, 32, 32, 25, 31, 26, 'F', 28, 'F', 28, 29, 35, 23, 22, 23, 22, 28, 29, 35, 28, 'J', 22, 21, 'F', 28, 'J', 29, 'H', 28, 29, 'H', 'H', 28, 22, 16, 'I', 'G', 5, 4, 10, 4, 10, 16, 'I', 23, 22, 16, 'B', 14, 'C', 19, 'C', 19, 25, 31, 19, 'E', 7, 'E', 7, 'A']",339,-68
68,Run Time: 0.0009963512,"[7, 'E', 7, 'A', 14, 'E', 7, 'A', 9, 'A', 14, 'E', 14, 'C', 19, 'C', 14, 'B', 16, 22, 28, 'J', 'F', 28, 22, 21, 'F', 21, 'C', 14, 'A', 9, 'B', 21, 'C', 14, 'C', 26, 'F', 28, 'J', 29, 28, 29, 35, 23, 29, 35, 'H', 35, 28, 29, 'H', 28, 29, 28, 'F', 33, 21, 22, 21, 'F', 21, 22, 16, 10, 4, 'D']",307,-52
189,Run Time: 0.0000000000,"[7, 'E', 19, 'C', 21, 'B', 21, 'F', 28, 'J', 'J', 'J', 'F', 21, 'F', 26, 'C', 19, 'C', 26, 25, 31, 26, 'C', 26, 25, 19, 'C', 21, 'F', 28, 29, 23, 22, 21, 'F', 26, 'F', 21, 'B', 9, 'D', 4, 5, 4, 5, 4, 10, 9, 'B', 21, 22, 28, 'F', 33, 28, 22, 23, 'I', 16, 10, 4, 5, 6, 6, 6, 'G', 5, 6, 4, 5, 6, 6, 6, 'G', 12, 5, 6, 6, 6, 4, 'D', 9, 'B', 14, 'B', 9, 'B', 21, 22, 16, 'I', 23, 22, 21, 'F', 33, 26, 'F', 21, 'C', 26, 'C', 26, 25, 26, 'C', 26, 'C', 19, 25, 31, 26, 32, 'C', 26, 25, 26, 'C', 19, 'C', 21, 'F', 28, 29, 'H', 35, 23, 24, 22, 28, 22, 23, 24, 'I', 16, 'B', 9, 'D', 4, 10, 'G', 10, 16, 10, 4, 10, 4, 5, 'G', 12, 12, 'I', 18, 'G', 12, 10, 16, 'I', 23, 'I', 'G', 'I', 23, 24, 22, 23, 29, 23, 22, 21, 22, 16, 22, 21, 'B', 16, 'I', 16, 10, 4, 5, 6, 4, 10, 9, 'D', 2, 'A']",791,-165
47,Run Time: 0.0009965897,"[2, 'D', 4, 'D', 9, 'A', 2, 'A', 9, 'B', 21, 'C', 19, 'C', 26, 'C', 26, 'F', 33, 26, 'C', 19, 'C', 26, 'C', 21, 'B', 16, 10, 4, 10, 'G', 10, 4, 5, 4, 10, 9, 'B', 21, 'B', 9, 'A', 2, 'A', 7, 'E']",223,-23
79,Run Time: 0.0000000000,"[2, 'D', 9, 'B', 14, 'C', 21, 'F', 33, 33, 21, 'C', 26, 'C', 21, 22, 23, 'I', 'G', 12, 12, 10, 16, 'B', 9, 'D', 4, 10, 4, 'D', 2, 'A', 14, 'A', 2, 1, 2, 'A', 7, 'A', 9, 'B', 9, 10, 'G', 12, 'I', 23, 22, 23, 29, 'H', 23, 22, 23, 29, 28, 22, 28, 22, 28, 'F', 33, 26, 'F', 28, 29, 35, 23, 24, 'I', 18, 18, 16, 'B', 9, 'A', 7, 'E']",351,-43
248,Run Time: 0.0000000000,"[7, 'E', 14, 'E', 7, 'A', 7, 1, 7, 'A', 2, 'A', 7, 'A', 9, 'D', 9, 'B', 9, 10, 'G', 12, 5, 'G', 12, 5, 4, 10, 'G', 10, 4, 10, 'G', 5, 6, 4, 5, 'G', 5, 4, 5, 6, 'G', 10, 'G', 'I', 16, 22, 16, 10, 4, 5, 4, 10, 9, 'B', 9, 'B', 9, 'D', 2, 'A', 2, 'D', 2, 1, 2, 1, 7, 1, 7, 1, 7, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 'A', 9, 10, 4, 10, 4, 10, 4, 5, 'G', 10, 'G', 'I', 18, 16, 'B', 16, 'I', 18, 18, 23, 29, 28, 'J', 'F', 28, 29, 23, 'I', 'G', 5, 6, 6, 6, 'G', 5, 4, 10, 9, 'B', 9, 'A', 9, 'A', 14, 'B', 14, 'E', 7, 1, 7, 'E', 7, 1, 2, 'D', 9, 10, 9, 10, 'G', 10, 'G', 'I', 16, 10, 4, 5, 4, 10, 9, 10, 4, 10, 9, 'A', 9, 'A', 7, 1, 2, 'D', 2, 'A', 2, 'D', 9, 'D', 2, 'A', 9, 10, 'G', 10, 4, 'D', 4, 5, 'G', 12, 'I', 'G', 12, 12, 10, 'G', 'I', 18, 16, 'B', 14, 'A', 7, 'A', 9, 'A', 7, 'A', 2, 'A', 9, 'D', 4, 10, 'G', 12, 10, 'G', 5, 6, 4, 5, 4, 5, 4, 'D', 4, 5, 'G', 10, 'G', 'I', 18, 'G', 5, 4, 'D', 9, 'D', 2, 1, 2, 1, 2, 'D', 9, 'B', 21, 'F', 28, 'J', 'F', 33, 26, 'C']",1027,-236
115,Run Time: 0.0000000000,"[2, 'D', 9, 'B', 14, 'A', 7, 1, 2, 'A', 2, 'A', 9, 'B', 21, 'F', 33, 33, 21, 'B', 14, 'E', 7, 1, 2, 'A', 2, 'A', 14, 'E', 7, 'E', 14, 'A', 7, 'A', 14, 'B', 9, 10, 16, 22, 28, 29, 35, 23, 'I', 16, 'B', 9, 10, 4, 5, 'G', 12, 10, 'G', 12, 'I', 18, 'G', 10, 9, 'B', 9, 'A', 9, 'A', 14, 'A', 9, 10, 'G', 10, 'G', 10, 16, 'B', 16, 10, 4, 10, 'G', 5, 'G', 10, 'G', 5, 'G', 12, 5, 'G', 'I', 23, 29, 35, 23, 29, 23, 29, 'H', 35, 28, 29, 'H', 23, 22, 23, 22, 16, 'B', 9, 'B', 14, 'C']",495,-103
64,Run Time: 0.0000000000,"[7, 'E', 19, 'E', 19, 'C', 14, 'C', 26, 'F', 28, 'F', 33, 26, 32, 32, 'C', 19, 25, 31, 26, 'F', 33, 28, 29, 'H', 28, 'F', 33, 21, 'F', 28, 22, 21, 'B', 21, 'F', 26, 'C', 26, 'C', 26, 32, 25, 19, 'E', 7, 'E', 14, 'A', 2, 'A', 7, 1, 2, 'A', 2, 'A', 9, 'B', 14, 'A', 9, 'D']",291,-40
16,Run Time: 0.0000000000,"[2, 'A', 9, 'D', 9, 'A', 9, 'D', 9, 'D', 2, 'D', 9, 'B', 21, 'C']",99,-4
93,Run Time: 0.0009968281,"[7, 'E', 19, 'E', 7, 'E', 14, 'B', 21, 'F', 33, 26, 'C', 26, 'C', 14, 'E', 7, 'E', 7, 'E', 19, 25, 19, 'E', 14, 'A', 9, 'B', 16, 'B', 14, 'B', 21, 'F', 33, 28, 29, 'H', 28, 'J', 22, 28, 'J', 29, 28, 29, 28, 'F', 28, 'J', 'J', 29, 28, 'F', 21, 'F', 28, 'F', 28, 29, 'H', 23, 'I', 23, 22, 28, 'J', 29, 'H', 35, 'H', 'H', 'H', 23, 'I', 16, 'I', 18, 16, 22, 16, 'B', 14, 'B', 16, 22, 21, 'B', 9, 'A', 2, 'D']",407,-77
37,Run Time: 0.0000000000,"[2, 'A', 14, 'C', 19, 'C', 26, 25, 31, 31, 26, 25, 26, 32, 'F', 33, 26, 32, 25, 26, 'F', 26, 'F', 28, 22, 28, 'J', 'J', 22, 28, 'J', 22, 16, 'I', 18, 16, 'B']",183,-25
28,Run Time: 0.0000000000,"[2, 'D', 9, 'B', 14, 'C', 26, 32, 'C', 14, 'E', 14, 'E', 19, 'C', 21, 'F', 33, 26, 25, 19, 'C', 21, 'F', 21, 'B', 9, 'A']",147,-20
2,Run Time: 0.0000000000,"[2, 'A']",43,2
36,Run Time: 0.0000000000,"[2, 'A', 2, 'A', 7, 'E', 14, 'B', 9, 10, 16, 'I', 'G', 12, 10, 'G', 10, 'G', 10, 16, 10, 16, 22, 21, 'F', 28, 22, 28, 'F', 28, 29, 35, 28, 22, 21, 'C']",179,-24
81,Run Time: 0.0000000000,"[2, 'D', 2, 'D', 9, 'A', 14, 'A', 9, 'A', 7, 'E', 19, 'E', 14, 'B', 16, 10, 16, 'I', 18, 16, 22, 16, 22, 28, 'F', 33, 26, 'F', 33, 28, 29, 23, 29, 'H', 28, 'J', 22, 23, 'I', 18, 'G', 10, 16, 22, 23, 'I', 'G', 5, 6, 'G', 12, 12, 5, 4, 'D', 4, 'D', 2, 'A', 9, 10, 16, 'B', 14, 'E', 14, 'B', 9, 'A', 7, 'A', 7, 'E', 7, 'E', 7, 'E', 19, 'C']",359,-69
2,Run Time: 0.0000000000,"[7, 'A']",43,2
52,Run Time: 0.0000000000,"[7, 'A', 7, 'A', 2, 'D', 4, 'D', 2, 'D', 2, 1, 2, 'A', 9, 'A', 14, 'A', 9, 'B', 9, 'A', 9, 'D', 9, 10, 4, 'D', 9, 10, 16, 10, 9, 'A', 2, 'A', 9, 'A', 9, 'D', 9, 'A', 2, 'A', 7, 'E', 19, 'E', 14, 'C', 26, 'F']",243,-28
12,Run Time: 0.0000000000,"[2, 'D', 2, 'A', 2, 'A', 7, 'A', 14, 'C', 14, 'B']",83,0
82,Run Time: 0.0000000000,"[7, 'A', 7, 'E', 14, 'B', 9, 'B', 14, 'A', 2, 'D', 2, 'D', 2, 'D', 4, 5, 6, 'G', 12, 10, 9, 'A', 2, 1, 7, 'E', 19, 'E', 14, 'A', 14, 'A', 7, 1, 2, 'A', 2, 'D', 9, 'D', 9, 'A', 7, 'E', 7, 'A', 9, 'D', 9, 10, 9, 10, 9, 10, 4, 'D', 9, 10, 4, 'D', 9, 'A', 9, 'D', 2, 'A', 9, 'D', 9, 'D', 4, 5, 'G', 10, 16, 'I', 16, 22, 21, 'C']",363,-62
119,Run Time: 0.0000000000,"[7, 'A', 7, 'A', 9, 'A', 7, 'E', 19, 'C', 26, 'F', 33, 33, 28, 'F', 26, 32, 32, 25, 19, 'E', 14, 'B', 21, 22, 16, 'B', 16, 'B', 16, 'I', 'G', 'I', 'G', 10, 9, 'A', 9, 'A', 7, 'E', 19, 'E', 7, 'E', 7, 'E', 7, 1, 7, 1, 7, 'E', 19, 'E', 19, 'C', 21, 'B', 16, 22, 16, 'B', 21, 22, 21, 'F', 33, 28, 'J', 'F', 26, 32, 'F', 21, 'B', 14, 'C', 26, 'F', 21, 'B', 16, 'B', 21, 'F', 26, 32, 25, 31, 31, 31, 31, 19, 'C', 21, 'C', 21, 'B', 9, 'D', 4, 10, 16, 22, 21, 'C', 26, 32, 32, 25, 19, 25, 26, 'F', 28, 29, 'H']",511,-83
95,Run Time: 0.0009963512,"[2, 'A', 7, 'E', 7, 'E', 14, 'C', 19, 'E', 19, 25, 19, 'C', 26, 'C', 14, 'A', 2, 'D', 4, 10, 'G', 'I', 23, 22, 16, 'I', 'G', 12, 5, 4, 'D', 4, 'D', 2, 1, 2, 'A', 2, 'D', 4, 10, 16, 'I', 16, 'I', 'G', 10, 4, 10, 16, 'I', 'G', 12, 10, 9, 'A', 14, 'A', 7, 'E', 7, 1, 2, 1, 2, 1, 2, 1, 2, 'A', 14, 'B', 21, 'C', 26, 'F', 33, 21, 'B', 14, 'C', 26, 'C', 21, 22, 16, 22, 23, 22, 23, 24, 29, 'H']",415,-59
27,Run Time: 0.0000000000,"[2, 'D', 9, 'B', 14, 'C', 26, 'C', 14, 'C', 21, 22, 21, 'C', 19, 25, 31, 31, 26, 'F', 33, 26, 'C', 14, 'B', 14, 'A']",143,-15
44,Run Time: 0.0000000000,"[2, 'D', 2, 'A', 2, 1, 2, 'D', 2, 1, 7, 'A', 2, 'D', 4, 5, 4, 'D', 2, 'A', 7, 'E', 14, 'E', 7, 'E', 14, 'C', 14, 'C', 26, 25, 19, 'C', 19, 'E', 7, 'A', 2, 'D', 4, 'D', 9, 'B']",211,-28
28,Run Time: 0.0000000000,"[2, 'A', 2, 'A', 2, 'A', 7, 'E', 19, 'E', 7, 'A', 7, 'A', 14, 'C', 26, 'F', 21, 'B', 21, 22, 16, 10, 'G', 5, 4, 'D']",147,0
28,Run Time: 0.0000000000,"[7, 'E', 19, 'C', 26, 'C', 26, 'F', 21, 'F', 21, 'F', 26, 'C', 19, 'E', 7, 'A', 9, 'D', 2, 'D', 2, 'A', 9, 'A', 9, 'B']",147,-8
90,Run Time: 0.0000000000,"[2, 'D', 4, 'D', 2, 'D', 9, 'A', 9, 'D', 4, 'D', 9, 'D', 9, 'D', 2, 'D', 9, 'B', 14, 'E', 7, 1, 2, 'D', 2, 'A', 14, 'B', 21, 'F', 21, 'F', 33, 33, 28, 'J', 29, 23, 'I', 23, 22, 23, 24, 24, 29, 'H', 23, 'I', 'G', 'I', 'G', 12, 12, 12, 12, 12, 5, 6, 4, 5, 6, 6, 'G', 5, 'G', 'I', 16, 22, 21, 'F', 26, 'F', 26, 'F', 28, 22, 28, 22, 16, 'B', 16, 10, 9, 'A', 7, 'E', 14, 'C']",395,-70
36,Run Time: 0.0000000000,"[2, 'D', 4, 10, 9, 'B', 21, 'C', 19, 'E', 7, 'E', 19, 'C', 19, 25, 31, 31, 19, 'E', 14, 'B', 21, 22, 21, 'B', 16, 'B', 21, 'C', 14, 'B', 14, 'E', 7, 'A']",179,-16
24,Run Time: 0.0000000000,"[7, 'E', 14, 'E', 7, 'A', 9, 'D', 2, 1, 7, 'E', 19, 'C', 19, 'E', 19, 'E', 19, 25, 26, 'C', 21, 'B']",131,-16
107,Run Time: 0.0000000000,"[2, 'A', 9, 'A', 14, 'B', 14, 'A', 14, 'A', 7, 'E', 7, 1, 7, 'A', 2, 'D', 4, 'D', 2, 1, 2, 'A', 9, 'A', 9, 'D', 2, 'D', 2, 1, 2, 'A', 9, 'A', 9, 'A', 9, 'D', 2, 'A', 14, 'E', 7, 'E', 7, 1, 2, 'D', 4, 'D', 2, 'D', 4, 5, 4, 5, 6, 6, 'G', 5, 6, 'G', 10, 9, 10, 9, 'B', 16, 22, 23, 24, 22, 16, 'B', 16, 'B', 16, 'B', 14, 'E', 14, 'E', 19, 'E', 7, 1, 2, 1, 2, 'A', 7, 'E', 14, 'B', 21, 'F', 28, 'J', 'F', 28, 'F', 33, 33, 26, 'C']",463,-83
4,Run Time: 0.0000000000,"[2, 'A', 14, 'B']",51,4
44,Run Time: 0.0000000000,"[7, 'E', 19, 'E', 14, 'C', 14, 'A', 2, 'A', 9, 'D', 2, 1, 2, 'A', 2, 'D', 4, 'D', 9, 'D', 2, 1, 7, 'E', 14, 'E', 7, 'E', 19, 'C', 26, 'F', 21, 'C', 14, 'E', 14, 'A', 2, 'A', 14, 'B']",211,-36
4,Run Time: 0.0000000000,"[2, 'D', 9, 'A']",51,0
2,Run Time: 0.0000000000,"[2, 'A']",43,2
2,Run Time: 0.0000000000,"[2, 'A']",43,2
89,Run Time: 0.0009968281,"[7, 'E', 7, 'E', 14, 'C', 19, 'E', 7, 'A', 2, 'D', 9, 'D', 4, 'D', 4, 10, 'G', 'I', 23, 22, 16, 'B', 16, 10, 9, 10, 9, 'A', 7, 1, 2, 1, 7, 'A', 14, 'C', 14, 'A', 9, 10, 4, 10, 'G', 10, 4, 5, 'G', 5, 'G', 10, 16, 'B', 9, 10, 16, 'I', 23, 29, 'H', 35, 23, 22, 16, 10, 'G', 5, 4, 'D', 9, 'D', 2, 'A', 9, 'D', 9, 10, 'G', 12, 'I', 23, 22, 23, 24, 29, 28, 'J', 'F']",391,-53
143,Run Time: 0.0000000000,"[2, 'D', 4, 5, 'G', 'I', 16, 'B', 16, 'I', 23, 'I', 'G', 'I', 'G', 10, 16, 10, 'G', 5, 4, 5, 4, 10, 9, 'D', 2, 'A', 7, 'A', 9, 10, 'G', 5, 'G', 5, 6, 'G', 5, 6, 'G', 12, 12, 12, 12, 'I', 23, 'I', 'G', 'I', 23, 22, 16, 22, 16, 10, 4, 5, 'G', 12, 'I', 16, 10, 'G', 12, 10, 4, 5, 4, 5, 4, 'D', 9, 10, 'G', 10, 9, 'B', 16, 'B', 9, 'B', 21, 'C', 26, 'F', 26, 'F', 21, 'F', 33, 26, 25, 26, 'F', 21, 'C', 26, 25, 31, 19, 'E', 7, 'A', 14, 'C', 21, 'B', 14, 'C', 26, 25, 19, 'E', 7, 'A', 14, 'A', 2, 'A', 7, 1, 7, 'E', 14, 'A', 9, 10, 9, 'A', 14, 'C', 21, 22, 23, 22, 16, 22, 21, 22, 28, 29, 'H']",607,-107
34,Run Time: 0.0000000000,"[7, 'E', 7, 'A', 2, 'D', 9, 'D', 4, 5, 'G', 10, 'G', 5, 6, 'G', 12, 10, 16, 'I', 'G', 10, 9, 'D', 9, 'B', 14, 'E', 7, 'E', 19, 'C', 26, 'F']",171,-6
2,Run Time: 0.0000000000,"[2, 'A']",43,2
31,Run Time: 0.0000000000,"[2, 'D', 4, 5, 6, 4, 5, 6, 6, 'G', 'I', 'G', 10, 16, 'I', 'G', 5, 4, 10, 9, 'D', 9, 'A', 7, 'E', 19, 'C', 14, 'B', 21, 'F']",159,-7
6,Run Time: 0.0000000000,"[2, 'D', 2, 'A', 9, 'B']",59,2
147,Run Time: 0.0000000000,"[2, 'D', 4, 'D', 9, 'D', 4, 5, 4, 10, 16, 'I', 16, 'I', 18, 18, 23, 29, 35, 'H', 35, 23, 29, 35, 35, 28, 22, 23, 29, 'H', 28, 29, 23, 29, 23, 'I', 18, 16, 'I', 'G', 'I', 18, 18, 'G', 12, 10, 9, 'B', 9, 'B', 21, 'F', 26, 'C', 26, 'F', 33, 28, 'J', 22, 21, 22, 28, 'F', 33, 33, 21, 'F', 26, 32, 25, 19, 'C', 26, 'F', 21, 'F', 26, 'F', 33, 33, 26, 'C', 26, 'C', 21, 'F', 21, 'F', 28, 29, 'H', 28, 'J', 29, 23, 24, 22, 28, 'F', 33, 26, 'F', 33, 28, 'J', 'F', 21, 'C', 19, 'C', 26, 'F', 21, 'C', 21, 'C', 14, 'A', 9, 'D', 9, 'B', 21, 22, 16, 'I', 23, 29, 35, 35, 35, 'H', 35, 23, 29, 23, 22, 28, 'F', 33, 21, 'C', 14, 'B', 14, 'E']",623,-127
26,Run Time: 0.0037341118,"[2, 'A', 7, 'E', 14, 'C', 26, 'C', 26, 'F', 33, 21, 'C', 21, 'B', 16, 22, 23, 24, 'I', 'G', 10, 9, 'A', 2, 'D']",139,2
26,Run Time: 0.0000000000,"[7, 'E', 14, 'B', 21, 'C', 26, 25, 31, 26, 'F', 28, 'J', 'F', 28, 29, 23, 'I', 23, 22, 16, 'B', 9, 'D', 2, 'A']",139,-14
99,Run Time: 0.0009968281,"[7, 'E', 14, 'C', 19, 25, 31, 26, 25, 26, 'F', 28, 'F', 33, 26, 25, 19, 'C', 14, 'C', 26, 'C', 26, 25, 19, 25, 31, 31, 19, 'E', 19, 'C', 26, 'F', 28, 29, 28, 29, 'H', 'H', 35, 'H', 'H', 'H', 28, 'F', 28, 'J', 29, 23, 29, 35, 'H', 'H', 35, 28, 22, 23, 29, 23, 22, 23, 29, 28, 22, 28, 22, 21, 'F', 28, 'J', 'J', 29, 'H', 23, 22, 28, 22, 23, 22, 28, 'F', 33, 21, 'B', 14, 'E', 7, 'E', 19, 'E', 19, 'C', 26, 'F', 21, 'B', 9, 'A']",431,-91
132,Run Time: 0.0000000000,"[2, 'A', 9, 'D', 2, 'A', 9, 'B', 16, 'B', 14, 'B', 14, 'A', 2, 'D', 9, 'D', 4, 'D', 9, 10, 16, 'B', 21, 'B', 9, 10, 4, 5, 'G', 'I', 23, 29, 23, 'I', 'G', 12, 12, 'I', 16, 10, 16, 'I', 'G', 'I', 18, 23, 'I', 'G', 10, 16, 'I', 'G', 12, 12, 'I', 16, 'I', 23, 22, 16, 'I', 23, 29, 28, 29, 'H', 35, 'H', 23, 29, 35, 35, 28, 29, 35, 23, 29, 23, 24, 'I', 'G', 5, 6, 6, 4, 10, 9, 'D', 2, 1, 7, 'E', 19, 'E', 14, 'E', 14, 'A', 9, 10, 16, 'B', 14, 'A', 2, 'D', 4, 10, 'G', 'I', 'G', 10, 'G', 'I', 16, 'B', 14, 'B', 9, 'B', 14, 'B', 9, 10, 9, 'B', 21, 'F', 26, 'C']",563,-112
12,Run Time: 0.0000000000,"[7, 'A', 9, 'B', 14, 'E', 7, 1, 7, 'E', 19, 'C']",83,0
